preset,seed,problem,n_candidates,method,selected_index,uses_truth,calibration_beta,selected_true_return,selected_pred_mean,selected_pred_std,selected_score,oracle_true_return,regret_to_candidate_oracle,optimism_gap,sample_over_mean,selected_ood_mass,selected_hazard_mass,selected_max_position,selected_action_energy,uncertainty_percentile,hazard_tail_selected
smoke,0,1,16,ucb_bon,3,False,1.042698684093613,13.728615842190953,11.89085611122565,1.8655573683632802,13.75641347958893,13.728615842190953,0.0,-1.8377597309653027,1.8655573683632802,0.12912654767978998,0.00864005536429997,1.7714202081039434,0.6638766967958937,0.75,0.0
smoke,0,1,16,pessimistic_bon,3,False,1.042698684093613,13.728615842190953,11.89085611122565,1.8655573683632802,10.02529874286237,13.728615842190953,0.0,-1.8377597309653027,-1.8655573683632802,0.12912654767978998,0.00864005536429997,1.7714202081039434,0.6638766967958937,0.75,0.0
smoke,0,1,16,quantile_bon,3,False,1.042698684093613,13.728615842190953,11.89085611122565,1.8655573683632802,10.334498979974082,13.728615842190953,0.0,-1.8377597309653027,-1.556357131251568,0.12912654767978998,0.00864005536429997,1.7714202081039434,0.6638766967958937,0.75,0.0
smoke,0,1,16,calibrated_pessimistic_bon,3,False,1.042698684093613,13.728615842190953,11.89085611122565,1.8655573683632802,9.945641898132115,13.728615842190953,0.0,-1.8377597309653027,-1.9452142130935357,0.12912654767978998,0.00864005536429997,1.7714202081039434,0.6638766967958937,0.75,0.0
smoke,0,1,64,random,44,False,1.042698684093613,-0.03795936739722644,0.04254511365717869,0.21940620290406812,0.04254511365717869,18.571151502514354,18.609110869911582,0.08050448105440514,0.0,0.0007876176673832108,9.698339706746722e-06,0.4793874112238797,0.3067716866034642,0.234375,0.0
smoke,0,1,64,oracle,33,True,1.042698684093613,18.571151502514354,15.988438327903586,3.5673388366653516,18.571151502514354,18.571151502514354,0.0,-2.5827131746107685,2.5827131746107685,0.10536315881035833,0.0049991960365046405,1.6750835161932882,0.5491324683891636,0.71875,0.0
smoke,0,1,64,mean_bon,33,False,1.042698684093613,18.571151502514354,15.988438327903586,3.5673388366653516,15.988438327903586,18.571151502514354,0.0,-2.5827131746107685,0.0,0.10536315881035833,0.0049991960365046405,1.6750835161932882,0.5491324683891636,0.71875,0.0
smoke,0,1,64,posterior_sample_bon,33,False,1.042698684093613,18.571151502514354,15.988438327903586,3.5673388366653516,17.778998733272736,18.571151502514354,0.0,-2.5827131746107685,1.7905604053691508,0.10536315881035833,0.0049991960365046405,1.6750835161932882,0.5491324683891636,0.71875,0.0
smoke,0,1,64,thompson_bon,33,False,1.042698684093613,18.571151502514354,15.988438327903586,3.5673388366653516,15.701491845096067,18.571151502514354,0.0,-2.5827131746107685,-0.2869464828075188,0.10536315881035833,0.0049991960365046405,1.6750835161932882,0.5491324683891636,0.71875,0.0
smoke,0,1,64,ucb_bon,33,False,1.042698684093613,18.571151502514354,15.988438327903586,3.5673388366653516,19.555777164568937,18.571151502514354,0.0,-2.5827131746107685,3.5673388366653516,0.10536315881035833,0.0049991960365046405,1.6750835161932882,0.5491324683891636,0.71875,0.0
smoke,0,1,64,pessimistic_bon,33,False,1.042698684093613,18.571151502514354,15.988438327903586,3.5673388366653516,12.421099491238234,18.571151502514354,0.0,-2.5827131746107685,-3.5673388366653516,0.10536315881035833,0.0049991960365046405,1.6750835161932882,0.5491324683891636,0.71875,0.0
smoke,0,1,64,quantile_bon,33,False,1.042698684093613,18.571151502514354,15.988438327903586,3.5673388366653516,12.089372587397543,18.571151502514354,0.0,-2.5827131746107685,-3.8990657405060425,0.10536315881035833,0.0049991960365046405,1.6750835161932882,0.5491324683891636,0.71875,0.0
smoke,0,1,64,calibrated_pessimistic_bon,33,False,1.042698684093613,18.571151502514354,15.988438327903586,3.5673388366653516,12.268778817196583,18.571151502514354,0.0,-2.5827131746107685,-3.719659510707002,0.10536315881035833,0.0049991960365046405,1.6750835161932882,0.5491324683891636,0.71875,0.0
smoke,0,2,1,random,0,False,1.042698684093613,5.818015439783505,5.136456599807453,1.772188618458459,5.136456599807453,5.818015439783505,0.0,-0.6815588399760513,0.0,0.026051002795291753,0.0009859266539625504,1.450976127056771,0.6733115384391195,0.5,0.0
smoke,0,2,1,oracle,0,True,1.042698684093613,5.818015439783505,5.136456599807453,1.772188618458459,5.818015439783505,5.818015439783505,0.0,-0.6815588399760513,0.6815588399760513,0.026051002795291753,0.0009859266539625504,1.450976127056771,0.6733115384391195,0.5,0.0
smoke,0,2,1,mean_bon,0,False,1.042698684093613,5.818015439783505,5.136456599807453,1.772188618458459,5.136456599807453,5.818015439783505,0.0,-0.6815588399760513,0.0,0.026051002795291753,0.0009859266539625504,1.450976127056771,0.6733115384391195,0.5,0.0
smoke,0,2,1,posterior_sample_bon,0,False,1.042698684093613,5.818015439783505,5.136456599807453,1.772188618458459,4.68568311914132,5.818015439783505,0.0,-0.6815588399760513,-0.45077348066613343,0.026051002795291753,0.0009859266539625504,1.450976127056771,0.6733115384391195,0.5,0.0
smoke,0,2,1,thompson_bon,0,False,1.042698684093613,5.818015439783505,5.136456599807453,1.772188618458459,7.523228935997375,5.818015439783505,0.0,-0.6815588399760513,2.386772336189922,0.026051002795291753,0.0009859266539625504,1.450976127056771,0.6733115384391195,0.5,0.0
smoke,0,2,1,ucb_bon,0,False,1.042698684093613,5.818015439783505,5.136456599807453,1.772188618458459,6.908645218265912,5.818015439783505,0.0,-0.6815588399760513,1.7721886184584585,0.026051002795291753,0.0009859266539625504,1.450976127056771,0.6733115384391195,0.5,0.0
smoke,0,2,1,pessimistic_bon,0,False,1.042698684093613,5.818015439783505,5.136456599807453,1.772188618458459,3.3642679813489944,5.818015439783505,0.0,-0.6815588399760513,-1.772188618458459,0.026051002795291753,0.0009859266539625504,1.450976127056771,0.6733115384391195,0.5,0.0
smoke,0,2,1,quantile_bon,0,False,1.042698684093613,5.818015439783505,5.136456599807453,1.772188618458459,3.324073903605884,5.818015439783505,0.0,-0.6815588399760513,-1.8123826962015692,0.026051002795291753,0.0009859266539625504,1.450976127056771,0.6733115384391195,0.5,0.0
smoke,0,2,1,calibrated_pessimistic_bon,0,False,1.042698684093613,5.818015439783505,5.136456599807453,1.772188618458459,3.28859785937514,5.818015439783505,0.0,-0.6815588399760513,-1.8478587404323132,0.026051002795291753,0.0009859266539625504,1.450976127056771,0.6733115384391195,0.5,0.0
smoke,0,2,4,random,0,False,1.042698684093613,5.818015439783505,5.136456599807453,1.772188618458459,5.136456599807453,5.818015439783505,0.0,-0.6815588399760513,0.0,0.026051002795291753,0.0009859266539625504,1.450976127056771,0.6733115384391195,1.0,0.0
smoke,0,2,4,oracle,0,True,1.042698684093613,5.818015439783505,5.136456599807453,1.772188618458459,5.818015439783505,5.818015439783505,0.0,-0.6815588399760513,0.6815588399760513,0.026051002795291753,0.0009859266539625504,1.450976127056771,0.6733115384391195,1.0,0.0
smoke,0,2,4,mean_bon,0,False,1.042698684093613,5.818015439783505,5.136456599807453,1.772188618458459,5.136456599807453,5.818015439783505,0.0,-0.6815588399760513,0.0,0.026051002795291753,0.0009859266539625504,1.450976127056771,0.6733115384391195,1.0,0.0
smoke,0,2,4,posterior_sample_bon,0,False,1.042698684093613,5.818015439783505,5.136456599807453,1.772188618458459,4.68568311914132,5.818015439783505,0.0,-0.6815588399760513,-0.45077348066613343,0.026051002795291753,0.0009859266539625504,1.450976127056771,0.6733115384391195,1.0,0.0
smoke,0,2,4,thompson_bon,0,False,1.042698684093613,5.818015439783505,5.136456599807453,1.772188618458459,2.743629954733904,5.818015439783505,0.0,-0.6815588399760513,-2.3928266450735496,0.026051002795291753,0.0009859266539625504,1.450976127056771,0.6733115384391195,1.0,0.0
smoke,0,2,4,ucb_bon,0,False,1.042698684093613,5.818015439783505,5.136456599807453,1.772188618458459,6.908645218265912,5.818015439783505,0.0,-0.6815588399760513,1.7721886184584585,0.026051002795291753,0.0009859266539625504,1.450976127056771,0.6733115384391195,1.0,0.0
smoke,0,2,4,pessimistic_bon,0,False,1.042698684093613,5.818015439783505,5.136456599807453,1.772188618458459,3.3642679813489944,5.818015439783505,0.0,-0.6815588399760513,-1.772188618458459,0.026051002795291753,0.0009859266539625504,1.450976127056771,0.6733115384391195,1.0,0.0
smoke,0,2,4,quantile_bon,0,False,1.042698684093613,5.818015439783505,5.136456599807453,1.772188618458459,3.324073903605884,5.818015439783505,0.0,-0.6815588399760513,-1.8123826962015692,0.026051002795291753,0.0009859266539625504,1.450976127056771,0.6733115384391195,1.0,0.0
smoke,0,2,4,calibrated_pessimistic_bon,0,False,1.042698684093613,5.818015439783505,5.136456599807453,1.772188618458459,3.28859785937514,5.818015439783505,0.0,-0.6815588399760513,-1.8478587404323132,0.026051002795291753,0.0009859266539625504,1.450976127056771,0.6733115384391195,1.0,0.0
smoke,0,2,16,random,5,False,1.042698684093613,0.3968525549054691,0.2240441543303826,6.365877009500733,0.2240441543303826,11.588771958982925,11.191919404077456,-0.1728084005750865,0.0,0.3553044469531274,0.20529451508494734,2.748980783957845,1.1942473193565424,0.75,1.0
smoke,0,2,16,oracle,9,True,1.042698684093613,11.588771958982925,9.81640180705091,2.24422382561035,11.588771958982925,11.588771958982925,0.0,-1.772370151932014,1.772370151932014,0.07319349455909024,0.003651395003813924,1.6370076391671373,0.6513037025340758,0.5625,0.0
smoke,0,2,16,mean_bon,9,False,1.042698684093613,11.588771958982925,9.81640180705091,2.24422382561035,9.81640180705091,11.588771958982925,0.0,-1.772370151932014,0.0,0.07319349455909024,0.003651395003813924,1.6370076391671373,0.6513037025340758,0.5625,0.0
smoke,0,2,16,posterior_sample_bon,9,False,1.042698684093613,11.588771958982925,9.81640180705091,2.24422382561035,10.07272459434637,11.588771958982925,0.0,-1.772370151932014,0.2563227872954599,0.07319349455909024,0.003651395003813924,1.6370076391671373,0.6513037025340758,0.5625,0.0
smoke,0,2,16,thompson_bon,9,False,1.042698684093613,11.588771958982925,9.81640180705091,2.24422382561035,12.796159882041252,11.588771958982925,0.0,-1.772370151932014,2.9797580749903414,0.07319349455909024,0.003651395003813924,1.6370076391671373,0.6513037025340758,0.5625,0.0
smoke,0,2,16,ucb_bon,14,False,1.042698684093613,5.8000625552877425,4.533435818097881,8.606610119600479,13.14004593769836,11.588771958982925,5.788709403695182,-1.2666267371898616,8.606610119600479,0.4898650407291766,0.23655466917205706,2.5123457663683317,0.7628774087552584,0.875,1.0
smoke,0,2,16,pessimistic_bon,9,False,1.042698684093613,11.588771958982925,9.81640180705091,2.24422382561035,7.572177981440561,11.588771958982925,0.0,-1.772370151932014,-2.2442238256103497,0.07319349455909024,0.003651395003813924,1.6370076391671373,0.6513037025340758,0.5625,0.0
smoke,0,2,16,quantile_bon,9,False,1.042698684093613,11.588771958982925,9.81640180705091,2.24422382561035,7.4675332586962275,11.588771958982925,0.0,-1.772370151932014,-2.348868548354683,0.07319349455909024,0.003651395003813924,1.6370076391671373,0.6513037025340758,0.5625,0.0
smoke,0,2,16,calibrated_pessimistic_bon,9,False,1.042698684093613,11.588771958982925,9.81640180705091,2.24422382561035,7.476352577275464,11.588771958982925,0.0,-1.772370151932014,-2.3400492297754463,0.07319349455909024,0.003651395003813924,1.6370076391671373,0.6513037025340758,0.5625,0.0
