env_name,seed,problem,n_candidates,method,selected_index,uses_truth,validation_gate_method,selected_true_return,regret_to_candidate_oracle,candidate_oracle_return,regret_to_full_pool_oracle,full_pool_oracle_return,selected_pred_mean,selected_pred_std,sample_over_mean,selected_action_ood_mass,selected_is_cem,calibration_beta
InvertedPendulum-v5,0,4,32,ucb_bon,8,False,,2.0,8.0,10.0,15.0,17.0,-1229.9632484239269,524.8853212303711,-900.7510796073907,0.35,0.0,4.0
InvertedPendulum-v5,0,4,32,pessimistic_bon,8,False,,2.0,8.0,10.0,15.0,17.0,-1229.9632484239269,524.8853212303711,-900.7510796073907,0.35,0.0,4.0
InvertedPendulum-v5,0,4,32,quantile_bon,8,False,,2.0,8.0,10.0,15.0,17.0,-1229.9632484239269,524.8853212303711,-900.7510796073907,0.35,0.0,4.0
InvertedPendulum-v5,0,4,32,calibrated_pessimistic_bon,8,False,,2.0,8.0,10.0,15.0,17.0,-1229.9632484239269,524.8853212303711,-900.7510796073907,0.35,0.0,4.0
InvertedPendulum-v5,0,4,32,validation_gated_bon,8,False,calibrated_pessimistic_bon,2.0,8.0,10.0,15.0,17.0,-1229.9632484239269,524.8853212303711,-900.7510796073907,0.35,0.0,4.0
InvertedPendulum-v5,0,4,32,cem_mean_mpc,-1,False,,1.0,9.0,10.0,16.0,17.0,-870.6159859040686,574.1839839902811,476.7093815723546,0.675,1.0,4.0
InvertedPendulum-v5,0,4,96,random,15,False,,0.0,17.0,17.0,17.0,17.0,-136710.95515721187,4275.887284826244,682.6680684452585,0.175,0.0,4.0
InvertedPendulum-v5,0,4,96,oracle,76,True,,17.0,0.0,17.0,0.0,17.0,-3249.5699833317462,378.47134372751714,299.7509666259052,0.15,0.0,4.0
InvertedPendulum-v5,0,4,96,mean_bon,8,False,,2.0,15.0,17.0,15.0,17.0,-1229.9632484239269,524.8853212303711,-900.7510796073907,0.35,0.0,4.0
InvertedPendulum-v5,0,4,96,posterior_sample_bon,8,False,,2.0,15.0,17.0,15.0,17.0,-1229.9632484239269,524.8853212303711,-900.7510796073907,0.35,0.0,4.0
InvertedPendulum-v5,0,4,96,thompson_bon,8,False,,2.0,15.0,17.0,15.0,17.0,-1229.9632484239269,524.8853212303711,-900.7510796073907,0.35,0.0,4.0
InvertedPendulum-v5,0,4,96,ucb_bon,8,False,,2.0,15.0,17.0,15.0,17.0,-1229.9632484239269,524.8853212303711,-900.7510796073907,0.35,0.0,4.0
InvertedPendulum-v5,0,4,96,pessimistic_bon,8,False,,2.0,15.0,17.0,15.0,17.0,-1229.9632484239269,524.8853212303711,-900.7510796073907,0.35,0.0,4.0
InvertedPendulum-v5,0,4,96,quantile_bon,8,False,,2.0,15.0,17.0,15.0,17.0,-1229.9632484239269,524.8853212303711,-900.7510796073907,0.35,0.0,4.0
InvertedPendulum-v5,0,4,96,calibrated_pessimistic_bon,8,False,,2.0,15.0,17.0,15.0,17.0,-1229.9632484239269,524.8853212303711,-900.7510796073907,0.35,0.0,4.0
InvertedPendulum-v5,0,4,96,validation_gated_bon,8,False,calibrated_pessimistic_bon,2.0,15.0,17.0,15.0,17.0,-1229.9632484239269,524.8853212303711,-900.7510796073907,0.35,0.0,4.0
InvertedPendulum-v5,0,4,96,cem_mean_mpc,-1,False,,1.0,16.0,17.0,16.0,17.0,-870.6159859040686,574.1839839902811,476.7093815723546,0.675,1.0,4.0
InvertedPendulum-v5,0,5,8,random,7,False,,4.0,5.0,9.0,30.0,34.0,-105638.87156269161,10844.966830008949,-20046.99385548479,0.0,0.0,4.0
InvertedPendulum-v5,0,5,8,oracle,5,True,,9.0,0.0,9.0,25.0,34.0,-60920.31338779105,7087.233308033833,4442.136121695759,0.175,0.0,4.0
InvertedPendulum-v5,0,5,8,mean_bon,4,False,,5.0,4.0,9.0,29.0,34.0,-57885.901499565654,3505.8758951227333,2158.824968862158,0.275,0.0,4.0
InvertedPendulum-v5,0,5,8,posterior_sample_bon,4,False,,5.0,4.0,9.0,29.0,34.0,-57885.901499565654,3505.8758951227333,2158.824968862158,0.275,0.0,4.0
InvertedPendulum-v5,0,5,8,thompson_bon,4,False,,5.0,4.0,9.0,29.0,34.0,-57885.901499565654,3505.8758951227333,2158.824968862158,0.275,0.0,4.0
InvertedPendulum-v5,0,5,8,ucb_bon,5,False,,9.0,0.0,9.0,25.0,34.0,-60920.31338779105,7087.233308033833,4442.136121695759,0.175,0.0,4.0
InvertedPendulum-v5,0,5,8,pessimistic_bon,4,False,,5.0,4.0,9.0,29.0,34.0,-57885.901499565654,3505.8758951227333,2158.824968862158,0.275,0.0,4.0
InvertedPendulum-v5,0,5,8,quantile_bon,4,False,,5.0,4.0,9.0,29.0,34.0,-57885.901499565654,3505.8758951227333,2158.824968862158,0.275,0.0,4.0
InvertedPendulum-v5,0,5,8,calibrated_pessimistic_bon,4,False,,5.0,4.0,9.0,29.0,34.0,-57885.901499565654,3505.8758951227333,2158.824968862158,0.275,0.0,4.0
InvertedPendulum-v5,0,5,8,validation_gated_bon,4,False,calibrated_pessimistic_bon,5.0,4.0,9.0,29.0,34.0,-57885.901499565654,3505.8758951227333,2158.824968862158,0.275,0.0,4.0
InvertedPendulum-v5,0,5,8,cem_mean_mpc,-1,False,,12.0,-3.0,9.0,22.0,34.0,-2386.0049561386404,587.8604446029626,50.875648666822144,0.425,1.0,4.0
InvertedPendulum-v5,0,5,32,random,22,False,,4.0,30.0,34.0,30.0,34.0,-122825.16178038361,3814.2704745820065,2936.5292236737732,0.0,0.0,4.0
InvertedPendulum-v5,0,5,32,oracle,8,True,,34.0,0.0,34.0,0.0,34.0,26.208749527113984,20.812783237658277,-48.236918019026106,0.0,0.0,4.0
InvertedPendulum-v5,0,5,32,mean_bon,8,False,,34.0,0.0,34.0,0.0,34.0,26.208749527113984,20.812783237658277,-48.236918019026106,0.0,0.0,4.0
InvertedPendulum-v5,0,5,32,posterior_sample_bon,8,False,,34.0,0.0,34.0,0.0,34.0,26.208749527113984,20.812783237658277,-48.236918019026106,0.0,0.0,4.0
InvertedPendulum-v5,0,5,32,thompson_bon,8,False,,34.0,0.0,34.0,0.0,34.0,26.208749527113984,20.812783237658277,-48.236918019026106,0.0,0.0,4.0
InvertedPendulum-v5,0,5,32,ucb_bon,8,False,,34.0,0.0,34.0,0.0,34.0,26.208749527113984,20.812783237658277,-48.236918019026106,0.0,0.0,4.0
InvertedPendulum-v5,0,5,32,pessimistic_bon,8,False,,34.0,0.0,34.0,0.0,34.0,26.208749527113984,20.812783237658277,-48.236918019026106,0.0,0.0,4.0
InvertedPendulum-v5,0,5,32,quantile_bon,8,False,,34.0,0.0,34.0,0.0,34.0,26.208749527113984,20.812783237658277,-48.236918019026106,0.0,0.0,4.0
InvertedPendulum-v5,0,5,32,calibrated_pessimistic_bon,8,False,,34.0,0.0,34.0,0.0,34.0,26.208749527113984,20.812783237658277,-48.236918019026106,0.0,0.0,4.0
InvertedPendulum-v5,0,5,32,validation_gated_bon,8,False,calibrated_pessimistic_bon,34.0,0.0,34.0,0.0,34.0,26.208749527113984,20.812783237658277,-48.236918019026106,0.0,0.0,4.0
InvertedPendulum-v5,0,5,32,cem_mean_mpc,-1,False,,12.0,22.0,34.0,22.0,34.0,-2386.0049561386404,587.8604446029626,743.2085237548395,0.425,1.0,4.0
InvertedPendulum-v5,0,5,96,random,45,False,,3.0,31.0,34.0,31.0,34.0,-86866.51159254971,3594.6857386196634,490.28958223240625,0.35,0.0,4.0
InvertedPendulum-v5,0,5,96,oracle,8,True,,34.0,0.0,34.0,0.0,34.0,26.208749527113984,20.812783237658277,-48.236918019026106,0.0,0.0,4.0
InvertedPendulum-v5,0,5,96,mean_bon,8,False,,34.0,0.0,34.0,0.0,34.0,26.208749527113984,20.812783237658277,-48.236918019026106,0.0,0.0,4.0
InvertedPendulum-v5,0,5,96,posterior_sample_bon,8,False,,34.0,0.0,34.0,0.0,34.0,26.208749527113984,20.812783237658277,-48.236918019026106,0.0,0.0,4.0
InvertedPendulum-v5,0,5,96,thompson_bon,8,False,,34.0,0.0,34.0,0.0,34.0,26.208749527113984,20.812783237658277,-48.236918019026106,0.0,0.0,4.0
InvertedPendulum-v5,0,5,96,ucb_bon,8,False,,34.0,0.0,34.0,0.0,34.0,26.208749527113984,20.812783237658277,-48.236918019026106,0.0,0.0,4.0
InvertedPendulum-v5,0,5,96,pessimistic_bon,8,False,,34.0,0.0,34.0,0.0,34.0,26.208749527113984,20.812783237658277,-48.236918019026106,0.0,0.0,4.0
InvertedPendulum-v5,0,5,96,quantile_bon,8,False,,34.0,0.0,34.0,0.0,34.0,26.208749527113984,20.812783237658277,-48.236918019026106,0.0,0.0,4.0
InvertedPendulum-v5,0,5,96,calibrated_pessimistic_bon,8,False,,34.0,0.0,34.0,0.0,34.0,26.208749527113984,20.812783237658277,-48.236918019026106,0.0,0.0,4.0
InvertedPendulum-v5,0,5,96,validation_gated_bon,8,False,calibrated_pessimistic_bon,34.0,0.0,34.0,0.0,34.0,26.208749527113984,20.812783237658277,-48.236918019026106,0.0,0.0,4.0
InvertedPendulum-v5,0,5,96,cem_mean_mpc,-1,False,,12.0,22.0,34.0,22.0,34.0,-2386.0049561386404,587.8604446029626,345.6287258368543,0.425,1.0,4.0
InvertedPendulum-v5,1,0,8,random,2,False,,1.0,8.0,9.0,10.0,11.0,-74017.27371790734,5223.009812724469,-1213.0939811198477,0.1,0.0,4.0
InvertedPendulum-v5,1,0,8,oracle,4,True,,9.0,0.0,9.0,2.0,11.0,-74980.05668828462,8455.867060564346,16774.255425377363,0.0,0.0,4.0
InvertedPendulum-v5,1,0,8,mean_bon,0,False,,1.0,8.0,9.0,10.0,11.0,-49250.314469433244,5997.61234283789,5133.752272176003,0.4,0.0,4.0
InvertedPendulum-v5,1,0,8,posterior_sample_bon,0,False,,1.0,8.0,9.0,10.0,11.0,-49250.314469433244,5997.61234283789,5133.752272176003,0.4,0.0,4.0
InvertedPendulum-v5,1,0,8,thompson_bon,0,False,,1.0,8.0,9.0,10.0,11.0,-49250.314469433244,5997.61234283789,5133.752272176003,0.4,0.0,4.0
InvertedPendulum-v5,1,0,8,ucb_bon,0,False,,1.0,8.0,9.0,10.0,11.0,-49250.314469433244,5997.61234283789,5133.752272176003,0.4,0.0,4.0
InvertedPendulum-v5,1,0,8,pessimistic_bon,0,False,,1.0,8.0,9.0,10.0,11.0,-49250.314469433244,5997.61234283789,5133.752272176003,0.4,0.0,4.0
InvertedPendulum-v5,1,0,8,quantile_bon,0,False,,1.0,8.0,9.0,10.0,11.0,-49250.314469433244,5997.61234283789,5133.752272176003,0.4,0.0,4.0
InvertedPendulum-v5,1,0,8,calibrated_pessimistic_bon,0,False,,1.0,8.0,9.0,10.0,11.0,-49250.314469433244,5997.61234283789,5133.752272176003,0.4,0.0,4.0
InvertedPendulum-v5,1,0,8,validation_gated_bon,0,False,calibrated_pessimistic_bon,1.0,8.0,9.0,10.0,11.0,-49250.314469433244,5997.61234283789,5133.752272176003,0.4,0.0,4.0
InvertedPendulum-v5,1,0,8,cem_mean_mpc,-1,False,,0.0,9.0,9.0,11.0,11.0,-904.3945494011501,1310.1832812201992,789.0260595688299,0.7,1.0,4.0
InvertedPendulum-v5,1,0,32,random,8,False,,5.0,4.0,9.0,6.0,11.0,-97059.80715401449,5689.562090565809,-7239.56303342912,0.225,0.0,4.0
InvertedPendulum-v5,1,0,32,oracle,4,True,,9.0,0.0,9.0,2.0,11.0,-74980.05668828462,8455.867060564346,16774.255425377363,0.0,0.0,4.0
InvertedPendulum-v5,1,0,32,mean_bon,14,False,,1.0,8.0,9.0,10.0,11.0,-26392.377019198662,3718.3673413323636,-3206.06228190599,0.0,0.0,4.0
InvertedPendulum-v5,1,0,32,posterior_sample_bon,14,False,,1.0,8.0,9.0,10.0,11.0,-26392.377019198662,3718.3673413323636,-3206.06228190599,0.0,0.0,4.0
InvertedPendulum-v5,1,0,32,thompson_bon,14,False,,1.0,8.0,9.0,10.0,11.0,-26392.377019198662,3718.3673413323636,-3206.06228190599,0.0,0.0,4.0
InvertedPendulum-v5,1,0,32,ucb_bon,14,False,,1.0,8.0,9.0,10.0,11.0,-26392.377019198662,3718.3673413323636,-3206.06228190599,0.0,0.0,4.0
InvertedPendulum-v5,1,0,32,pessimistic_bon,14,False,,1.0,8.0,9.0,10.0,11.0,-26392.377019198662,3718.3673413323636,-3206.06228190599,0.0,0.0,4.0
InvertedPendulum-v5,1,0,32,quantile_bon,14,False,,1.0,8.0,9.0,10.0,11.0,-26392.377019198662,3718.3673413323636,-3206.06228190599,0.0,0.0,4.0
InvertedPendulum-v5,1,0,32,calibrated_pessimistic_bon,14,False,,1.0,8.0,9.0,10.0,11.0,-26392.377019198662,3718.3673413323636,-3206.06228190599,0.0,0.0,4.0
InvertedPendulum-v5,1,0,32,validation_gated_bon,14,False,calibrated_pessimistic_bon,1.0,8.0,9.0,10.0,11.0,-26392.377019198662,3718.3673413323636,-3206.06228190599,0.0,0.0,4.0
InvertedPendulum-v5,1,0,32,cem_mean_mpc,-1,False,,0.0,9.0,9.0,11.0,11.0,-904.3945494011501,1310.1832812201992,695.5801888462561,0.7,1.0,4.0
InvertedPendulum-v5,1,0,96,random,13,False,,6.0,5.0,11.0,5.0,11.0,-54652.77836986566,7965.552797948968,-3585.5399062360084,0.125,0.0,4.0
InvertedPendulum-v5,1,0,96,oracle,52,True,,11.0,0.0,11.0,0.0,11.0,-57647.23808152074,4287.438259357922,238.98259141515155,0.0,0.0,4.0
InvertedPendulum-v5,1,0,96,mean_bon,75,False,,1.0,10.0,11.0,10.0,11.0,-7854.335001288337,2735.2087973747166,1845.853084580248,0.0,0.0,4.0
InvertedPendulum-v5,1,0,96,posterior_sample_bon,75,False,,1.0,10.0,11.0,10.0,11.0,-7854.335001288337,2735.2087973747166,1845.853084580248,0.0,0.0,4.0
InvertedPendulum-v5,1,0,96,thompson_bon,75,False,,1.0,10.0,11.0,10.0,11.0,-7854.335001288337,2735.2087973747166,1845.853084580248,0.0,0.0,4.0
InvertedPendulum-v5,1,0,96,ucb_bon,75,False,,1.0,10.0,11.0,10.0,11.0,-7854.335001288337,2735.2087973747166,1845.853084580248,0.0,0.0,4.0
InvertedPendulum-v5,1,0,96,pessimistic_bon,75,False,,1.0,10.0,11.0,10.0,11.0,-7854.335001288337,2735.2087973747166,1845.853084580248,0.0,0.0,4.0
InvertedPendulum-v5,1,0,96,quantile_bon,75,False,,1.0,10.0,11.0,10.0,11.0,-7854.335001288337,2735.2087973747166,1845.853084580248,0.0,0.0,4.0
InvertedPendulum-v5,1,0,96,calibrated_pessimistic_bon,75,False,,1.0,10.0,11.0,10.0,11.0,-7854.335001288337,2735.2087973747166,1845.853084580248,0.0,0.0,4.0
InvertedPendulum-v5,1,0,96,validation_gated_bon,75,False,calibrated_pessimistic_bon,1.0,10.0,11.0,10.0,11.0,-7854.335001288337,2735.2087973747166,1845.853084580248,0.0,0.0,4.0
InvertedPendulum-v5,1,0,96,cem_mean_mpc,-1,False,,0.0,11.0,11.0,11.0,11.0,-904.3945494011501,1310.1832812201992,695.5801888462561,0.7,1.0,4.0
InvertedPendulum-v5,1,1,8,random,0,False,,3.0,20.0,23.0,20.0,23.0,-103655.11640883697,12127.506180814307,-7951.762011942221,0.0,0.0,4.0
InvertedPendulum-v5,1,1,8,oracle,5,True,,23.0,0.0,23.0,0.0,23.0,-7967.080470009985,622.6252653354212,-368.9911379240584,0.125,0.0,4.0
InvertedPendulum-v5,1,1,8,mean_bon,5,False,,23.0,0.0,23.0,0.0,23.0,-7967.080470009985,622.6252653354212,-368.9911379240584,0.125,0.0,4.0
InvertedPendulum-v5,1,1,8,posterior_sample_bon,5,False,,23.0,0.0,23.0,0.0,23.0,-7967.080470009985,622.6252653354212,-368.9911379240584,0.125,0.0,4.0
InvertedPendulum-v5,1,1,8,thompson_bon,5,False,,23.0,0.0,23.0,0.0,23.0,-7967.080470009985,622.6252653354212,-368.9911379240584,0.125,0.0,4.0
InvertedPendulum-v5,1,1,8,ucb_bon,5,False,,23.0,0.0,23.0,0.0,23.0,-7967.080470009985,622.6252653354212,-368.9911379240584,0.125,0.0,4.0
InvertedPendulum-v5,1,1,8,pessimistic_bon,5,False,,23.0,0.0,23.0,0.0,23.0,-7967.080470009985,622.6252653354212,-368.9911379240584,0.125,0.0,4.0
InvertedPendulum-v5,1,1,8,quantile_bon,5,False,,23.0,0.0,23.0,0.0,23.0,-7967.080470009985,622.6252653354212,-368.9911379240584,0.125,0.0,4.0
InvertedPendulum-v5,1,1,8,calibrated_pessimistic_bon,5,False,,23.0,0.0,23.0,0.0,23.0,-7967.080470009985,622.6252653354212,-368.9911379240584,0.125,0.0,4.0
InvertedPendulum-v5,1,1,8,validation_gated_bon,5,False,calibrated_pessimistic_bon,23.0,0.0,23.0,0.0,23.0,-7967.080470009985,622.6252653354212,-368.9911379240584,0.125,0.0,4.0
InvertedPendulum-v5,1,1,8,cem_mean_mpc,-1,False,,20.0,3.0,23.0,3.0,23.0,-818.9481529711602,319.8066257973141,4.586313143380266,0.4,1.0,4.0
InvertedPendulum-v5,1,1,32,random,27,False,,7.0,16.0,23.0,16.0,23.0,-17635.589049319526,1830.8531801918316,129.32293477151688,0.125,0.0,4.0
InvertedPendulum-v5,1,1,32,oracle,5,True,,23.0,0.0,23.0,0.0,23.0,-7967.080470009985,622.6252653354212,-368.9911379240584,0.125,0.0,4.0
InvertedPendulum-v5,1,1,32,mean_bon,5,False,,23.0,0.0,23.0,0.0,23.0,-7967.080470009985,622.6252653354212,-368.9911379240584,0.125,0.0,4.0
InvertedPendulum-v5,1,1,32,posterior_sample_bon,5,False,,23.0,0.0,23.0,0.0,23.0,-7967.080470009985,622.6252653354212,-368.9911379240584,0.125,0.0,4.0
InvertedPendulum-v5,1,1,32,thompson_bon,5,False,,23.0,0.0,23.0,0.0,23.0,-7967.080470009985,622.6252653354212,-368.9911379240584,0.125,0.0,4.0
InvertedPendulum-v5,1,1,32,ucb_bon,5,False,,23.0,0.0,23.0,0.0,23.0,-7967.080470009985,622.6252653354212,-368.9911379240584,0.125,0.0,4.0
InvertedPendulum-v5,1,1,32,pessimistic_bon,5,False,,23.0,0.0,23.0,0.0,23.0,-7967.080470009985,622.6252653354212,-368.9911379240584,0.125,0.0,4.0
InvertedPendulum-v5,1,1,32,quantile_bon,5,False,,23.0,0.0,23.0,0.0,23.0,-7967.080470009985,622.6252653354212,-368.9911379240584,0.125,0.0,4.0
InvertedPendulum-v5,1,1,32,calibrated_pessimistic_bon,5,False,,23.0,0.0,23.0,0.0,23.0,-7967.080470009985,622.6252653354212,-368.9911379240584,0.125,0.0,4.0
InvertedPendulum-v5,1,1,32,validation_gated_bon,5,False,calibrated_pessimistic_bon,23.0,0.0,23.0,0.0,23.0,-7967.080470009985,622.6252653354212,-368.9911379240584,0.125,0.0,4.0
InvertedPendulum-v5,1,1,32,cem_mean_mpc,-1,False,,20.0,3.0,23.0,3.0,23.0,-818.9481529711602,319.8066257973141,-281.98805553118973,0.4,1.0,4.0
InvertedPendulum-v5,1,1,96,random,29,False,,2.0,21.0,23.0,21.0,23.0,-142340.5915789893,6485.675729584375,-8786.446751007781,0.7,0.0,4.0
InvertedPendulum-v5,1,1,96,oracle,5,True,,23.0,0.0,23.0,0.0,23.0,-7967.080470009985,622.6252653354212,-368.9911379240584,0.125,0.0,4.0
InvertedPendulum-v5,1,1,96,mean_bon,78,False,,14.0,9.0,23.0,9.0,23.0,-2790.77131911327,317.9421927594214,302.38705172998016,0.375,0.0,4.0
InvertedPendulum-v5,1,1,96,posterior_sample_bon,78,False,,14.0,9.0,23.0,9.0,23.0,-2790.77131911327,317.9421927594214,302.38705172998016,0.375,0.0,4.0
InvertedPendulum-v5,1,1,96,thompson_bon,78,False,,14.0,9.0,23.0,9.0,23.0,-2790.77131911327,317.9421927594214,302.38705172998016,0.375,0.0,4.0
InvertedPendulum-v5,1,1,96,ucb_bon,78,False,,14.0,9.0,23.0,9.0,23.0,-2790.77131911327,317.9421927594214,302.38705172998016,0.375,0.0,4.0
InvertedPendulum-v5,1,1,96,pessimistic_bon,78,False,,14.0,9.0,23.0,9.0,23.0,-2790.77131911327,317.9421927594214,302.38705172998016,0.375,0.0,4.0
InvertedPendulum-v5,1,1,96,quantile_bon,78,False,,14.0,9.0,23.0,9.0,23.0,-2790.77131911327,317.9421927594214,302.38705172998016,0.375,0.0,4.0
InvertedPendulum-v5,1,1,96,calibrated_pessimistic_bon,78,False,,14.0,9.0,23.0,9.0,23.0,-2790.77131911327,317.9421927594214,302.38705172998016,0.375,0.0,4.0
InvertedPendulum-v5,1,1,96,validation_gated_bon,78,False,calibrated_pessimistic_bon,14.0,9.0,23.0,9.0,23.0,-2790.77131911327,317.9421927594214,302.38705172998016,0.375,0.0,4.0
InvertedPendulum-v5,1,1,96,cem_mean_mpc,-1,False,,20.0,3.0,23.0,3.0,23.0,-818.9481529711602,319.8066257973141,4.586313143380266,0.4,1.0,4.0
InvertedPendulum-v5,1,2,8,random,2,False,,8.0,8.0,16.0,15.0,23.0,-86895.32392151961,5860.673076167093,-8669.297431285784,0.575,0.0,4.0
InvertedPendulum-v5,1,2,8,oracle,7,True,,16.0,0.0,16.0,7.0,23.0,-31390.420028541157,2799.6400331244877,-2998.3695777298635,0.275,0.0,4.0
InvertedPendulum-v5,1,2,8,mean_bon,7,False,,16.0,0.0,16.0,7.0,23.0,-31390.420028541157,2799.6400331244877,-2998.3695777298635,0.275,0.0,4.0
InvertedPendulum-v5,1,2,8,posterior_sample_bon,7,False,,16.0,0.0,16.0,7.0,23.0,-31390.420028541157,2799.6400331244877,-2998.3695777298635,0.275,0.0,4.0
InvertedPendulum-v5,1,2,8,thompson_bon,7,False,,16.0,0.0,16.0,7.0,23.0,-31390.420028541157,2799.6400331244877,-2998.3695777298635,0.275,0.0,4.0
InvertedPendulum-v5,1,2,8,ucb_bon,7,False,,16.0,0.0,16.0,7.0,23.0,-31390.420028541157,2799.6400331244877,-2998.3695777298635,0.275,0.0,4.0
InvertedPendulum-v5,1,2,8,pessimistic_bon,7,False,,16.0,0.0,16.0,7.0,23.0,-31390.420028541157,2799.6400331244877,-2998.3695777298635,0.275,0.0,4.0
InvertedPendulum-v5,1,2,8,quantile_bon,7,False,,16.0,0.0,16.0,7.0,23.0,-31390.420028541157,2799.6400331244877,-2998.3695777298635,0.275,0.0,4.0
InvertedPendulum-v5,1,2,8,calibrated_pessimistic_bon,7,False,,16.0,0.0,16.0,7.0,23.0,-31390.420028541157,2799.6400331244877,-2998.3695777298635,0.275,0.0,4.0
InvertedPendulum-v5,1,2,8,validation_gated_bon,7,False,calibrated_pessimistic_bon,16.0,0.0,16.0,7.0,23.0,-31390.420028541157,2799.6400331244877,-2998.3695777298635,0.275,0.0,4.0
InvertedPendulum-v5,1,2,8,cem_mean_mpc,-1,False,,16.0,0.0,16.0,7.0,23.0,-2164.831489508671,1017.6730328600253,-2389.959570084799,0.55,1.0,4.0
InvertedPendulum-v5,1,2,32,random,21,False,,4.0,12.0,16.0,19.0,23.0,-99156.61261417589,12104.318409450923,-8886.523295100793,0.225,0.0,4.0
InvertedPendulum-v5,1,2,32,oracle,7,True,,16.0,0.0,16.0,7.0,23.0,-31390.420028541157,2799.6400331244877,-2998.3695777298635,0.275,0.0,4.0
InvertedPendulum-v5,1,2,32,mean_bon,20,False,,6.0,10.0,16.0,17.0,23.0,-463.5685486384126,441.1797513992972,-33.18029392842095,0.225,0.0,4.0
InvertedPendulum-v5,1,2,32,posterior_sample_bon,28,False,,5.0,11.0,16.0,18.0,23.0,-3264.429191101065,1795.0661800300973,2816.5134319422677,0.25,0.0,4.0
InvertedPendulum-v5,1,2,32,thompson_bon,20,False,,6.0,10.0,16.0,17.0,23.0,-463.5685486384126,441.1797513992972,-33.18029392842095,0.225,0.0,4.0
InvertedPendulum-v5,1,2,32,ucb_bon,20,False,,6.0,10.0,16.0,17.0,23.0,-463.5685486384126,441.1797513992972,-33.18029392842095,0.225,0.0,4.0
InvertedPendulum-v5,1,2,32,pessimistic_bon,20,False,,6.0,10.0,16.0,17.0,23.0,-463.5685486384126,441.1797513992972,-33.18029392842095,0.225,0.0,4.0
InvertedPendulum-v5,1,2,32,quantile_bon,20,False,,6.0,10.0,16.0,17.0,23.0,-463.5685486384126,441.1797513992972,-33.18029392842095,0.225,0.0,4.0
InvertedPendulum-v5,1,2,32,calibrated_pessimistic_bon,20,False,,6.0,10.0,16.0,17.0,23.0,-463.5685486384126,441.1797513992972,-33.18029392842095,0.225,0.0,4.0
InvertedPendulum-v5,1,2,32,validation_gated_bon,20,False,calibrated_pessimistic_bon,6.0,10.0,16.0,17.0,23.0,-463.5685486384126,441.1797513992972,-33.18029392842095,0.225,0.0,4.0
InvertedPendulum-v5,1,2,32,cem_mean_mpc,-1,False,,16.0,0.0,16.0,7.0,23.0,-2164.831489508671,1017.6730328600253,411.9530943659365,0.55,1.0,4.0
InvertedPendulum-v5,1,2,96,random,18,False,,2.0,21.0,23.0,21.0,23.0,-113135.4542443977,15058.42229939514,-9322.467792376701,0.7,0.0,4.0
InvertedPendulum-v5,1,2,96,oracle,90,True,,23.0,0.0,23.0,0.0,23.0,-2149.291396350908,102.69645125543738,51.212475570866445,0.025,0.0,4.0
InvertedPendulum-v5,1,2,96,mean_bon,64,False,,9.0,14.0,23.0,14.0,23.0,-167.0113374973034,66.35116540063024,-48.99629940594369,0.3,0.0,4.0
InvertedPendulum-v5,1,2,96,posterior_sample_bon,64,False,,9.0,14.0,23.0,14.0,23.0,-167.0113374973034,66.35116540063024,-48.99629940594369,0.3,0.0,4.0
InvertedPendulum-v5,1,2,96,thompson_bon,64,False,,9.0,14.0,23.0,14.0,23.0,-167.0113374973034,66.35116540063024,-48.99629940594369,0.3,0.0,4.0
InvertedPendulum-v5,1,2,96,ucb_bon,20,False,,6.0,17.0,23.0,17.0,23.0,-463.5685486384126,441.1797513992972,-33.18029392842095,0.225,0.0,4.0
InvertedPendulum-v5,1,2,96,pessimistic_bon,64,False,,9.0,14.0,23.0,14.0,23.0,-167.0113374973034,66.35116540063024,-48.99629940594369,0.3,0.0,4.0
InvertedPendulum-v5,1,2,96,quantile_bon,64,False,,9.0,14.0,23.0,14.0,23.0,-167.0113374973034,66.35116540063024,-48.99629940594369,0.3,0.0,4.0
InvertedPendulum-v5,1,2,96,calibrated_pessimistic_bon,64,False,,9.0,14.0,23.0,14.0,23.0,-167.0113374973034,66.35116540063024,-48.99629940594369,0.3,0.0,4.0
InvertedPendulum-v5,1,2,96,validation_gated_bon,64,False,calibrated_pessimistic_bon,9.0,14.0,23.0,14.0,23.0,-167.0113374973034,66.35116540063024,-48.99629940594369,0.3,0.0,4.0
InvertedPendulum-v5,1,2,96,cem_mean_mpc,-1,False,,16.0,7.0,23.0,7.0,23.0,-2164.831489508671,1017.6730328600253,-476.1561496727559,0.55,1.0,4.0
InvertedPendulum-v5,1,3,8,random,5,False,,0.0,4.0,4.0,14.0,14.0,-99814.10541559682,6146.107933966943,1407.6562112654792,0.175,0.0,4.0
InvertedPendulum-v5,1,3,8,oracle,2,True,,4.0,0.0,4.0,10.0,14.0,-38240.71434325191,5992.748208974569,-7206.029982808832,0.65,0.0,4.0
InvertedPendulum-v5,1,3,8,mean_bon,2,False,,4.0,0.0,4.0,10.0,14.0,-38240.71434325191,5992.748208974569,-7206.029982808832,0.65,0.0,4.0
InvertedPendulum-v5,1,3,8,posterior_sample_bon,2,False,,4.0,0.0,4.0,10.0,14.0,-38240.71434325191,5992.748208974569,-7206.029982808832,0.65,0.0,4.0
